session_id,split_index,context_len,query_len,session_len,query_skip_rate,ndcg_model,ndcg_random,lift
75665b14-6711-41e9-8ca4-77782936284b_141773,1,4,47,51,0.2766,0.6351,0.7234,-0.0883
75665b14-6711-41e9-8ca4-77782936284b_141773,2,12,39,51,0.2308,0.5923,0.7692,-0.1769
75665b14-6711-41e9-8ca4-77782936284b_141773,3,21,30,51,0.2,0.6174,0.8,-0.1826
75665b14-6711-41e9-8ca4-77782936284b_141773,4,30,21,51,0.2857,0.5711,0.7143,-0.1432
75665b14-6711-41e9-8ca4-77782936284b_141773,5,39,12,51,0.0833,1,0.9167,0.0833
75665b14-6711-41e9-8ca4-77782936284b_141775,1,5,11,16,0.6364,0.5829,0.4186,0.1644
75665b14-6711-41e9-8ca4-77782936284b_141775,2,6,10,16,0.7,0.3,0.4151,-0.1151
75665b14-6711-41e9-8ca4-77782936284b_141775,3,8,8,16,0.625,0.7922,0.5189,0.2733
75665b14-6711-41e9-8ca4-77782936284b_141775,4,9,7,16,0.5714,0.7395,0.593,0.1465
75665b14-6711-41e9-8ca4-77782936284b_141775,5,11,5,16,0.6,0.9112,0.7231,0.1881
75665b14-6711-41e9-8ca4-77782936284b_141776,1,3,40,43,0.625,0.208,0.375,-0.167
75665b14-6711-41e9-8ca4-77782936284b_141776,2,11,32,43,0.5625,0.375,0.4375,-0.0625
75665b14-6711-41e9-8ca4-77782936284b_141776,3,20,23,43,0.4783,0.9445,0.5217,0.4228
75665b14-6711-41e9-8ca4-77782936284b_141776,4,29,14,43,0.6429,0.433,0.3571,0.0758
75665b14-6711-41e9-8ca4-77782936284b_141776,5,38,5,43,0.6,0.8857,0.7231,0.1626
75665b14-6711-41e9-8ca4-77782936284b_141778,1,3,129,132,0.5426,0.4262,0.4574,-0.0311
75665b14-6711-41e9-8ca4-77782936284b_141778,2,29,103,132,0.5243,0.6213,0.4757,0.1455
75665b14-6711-41e9-8ca4-77782936284b_141778,3,56,76,132,0.4737,0.703,0.5263,0.1766
75665b14-6711-41e9-8ca4-77782936284b_141778,4,82,50,132,0.22,0.7631,0.78,-0.0169
75665b14-6711-41e9-8ca4-77782936284b_141778,5,109,23,132,0.0435,0.6608,0.9565,-0.2957
75665b14-6711-41e9-8ca4-77782936284b_141779,1,3,9,12,0.6667,0.7531,0.4612,0.2919
75665b14-6711-41e9-8ca4-77782936284b_141779,2,4,8,12,0.625,0.7654,0.5189,0.2465
75665b14-6711-41e9-8ca4-77782936284b_141779,3,5,7,12,0.5714,0.8017,0.593,0.2087
75665b14-6711-41e9-8ca4-77782936284b_141779,4,6,6,12,0.5,0.9336,0.6918,0.2417
75665b14-6711-41e9-8ca4-77782936284b_141779,5,7,5,12,0.4,0.9935,0.8302,0.1633
75665b14-6711-41e9-8ca4-77782936284b_141783,1,8,68,76,0.4853,1,0.5147,0.4853
75665b14-6711-41e9-8ca4-77782936284b_141783,2,22,54,76,0.463,1,0.537,0.463
75665b14-6711-41e9-8ca4-77782936284b_141783,3,36,40,76,0.6,0.8416,0.4,0.4416
75665b14-6711-41e9-8ca4-77782936284b_141783,4,50,26,76,0.5769,0.9708,0.4231,0.5477
75665b14-6711-41e9-8ca4-77782936284b_141783,5,64,12,76,0.0833,1,0.9167,0.0833
75665b14-6711-41e9-8ca4-77782936284b_141790,1,3,20,23,0.65,1,0.35,0.65
75665b14-6711-41e9-8ca4-77782936284b_141790,2,6,17,23,0.7647,0.8319,0.2708,0.561
75665b14-6711-41e9-8ca4-77782936284b_141790,3,10,13,23,0.9231,0.5036,0.2268,0.2768
75665b14-6711-41e9-8ca4-77782936284b_141790,4,14,9,23,0.8889,0.7786,0.3276,0.451
75665b14-6711-41e9-8ca4-77782936284b_141790,5,18,5,23,0.8,0.9262,0.5897,0.3365
75665b14-6711-41e9-8ca4-77782936284b_141791,1,9,47,56,0.4255,0.633,0.5745,0.0585
75665b14-6711-41e9-8ca4-77782936284b_141791,2,19,37,56,0.4324,0.5787,0.5676,0.0112
75665b14-6711-41e9-8ca4-77782936284b_141791,3,29,27,56,0.3704,0.6012,0.6296,-0.0284
75665b14-6711-41e9-8ca4-77782936284b_141791,4,39,17,56,0.3529,0.459,0.6471,-0.1881
75665b14-6711-41e9-8ca4-77782936284b_141791,5,50,6,56,0.3333,0.7796,0.7673,0.0122
75665b14-6711-41e9-8ca4-77782936284b_141792,1,3,25,28,0.6,0.4304,0.4,0.0304
75665b14-6711-41e9-8ca4-77782936284b_141792,2,8,20,28,0.75,0.6976,0.25,0.4476
75665b14-6711-41e9-8ca4-77782936284b_141792,3,13,15,28,0.8667,0.5066,0.241,0.2655
75665b14-6711-41e9-8ca4-77782936284b_141792,4,18,10,28,0.8,0.6153,0.3616,0.2538
75665b14-6711-41e9-8ca4-77782936284b_141792,5,23,5,28,0.8,0.9262,0.5897,0.3365
75665b14-6711-41e9-8ca4-77782936284b_141793,1,8,18,26,0.5,0.6988,0.5,0.1988
75665b14-6711-41e9-8ca4-77782936284b_141793,2,11,15,26,0.4667,0.7191,0.5333,0.1858
75665b14-6711-41e9-8ca4-77782936284b_141793,3,14,12,26,0.5,0.5458,0.5,0.0458
75665b14-6711-41e9-8ca4-77782936284b_141793,4,17,9,26,0.5556,0.7531,0.5116,0.2415
75665b14-6711-41e9-8ca4-77782936284b_141793,5,21,5,26,0.6,0.8037,0.7231,0.0806
75665b14-6711-41e9-8ca4-77782936284b_141800,1,7,11,18,0.1818,1,0.8182,0.1818
75665b14-6711-41e9-8ca4-77782936284b_141800,2,8,10,18,0.2,1,0.8,0.2
75665b14-6711-41e9-8ca4-77782936284b_141800,3,10,8,18,0.25,1,0.75,0.25
75665b14-6711-41e9-8ca4-77782936284b_141800,4,11,7,18,0.2857,0.8921,0.7143,0.1778
75665b14-6711-41e9-8ca4-77782936284b_141800,5,13,5,18,0.4,0.8701,0.8302,0.0399
75665b14-6711-41e9-8ca4-77782936284b_141801,1,8,20,28,0.4,1,0.6,0.4
75665b14-6711-41e9-8ca4-77782936284b_141801,2,11,17,28,0.2941,1,0.7059,0.2941
75665b14-6711-41e9-8ca4-77782936284b_141801,3,15,13,28,0.3846,1,0.6154,0.3846
75665b14-6711-41e9-8ca4-77782936284b_141801,4,19,9,28,0.5556,0.7496,0.5116,0.2381
75665b14-6711-41e9-8ca4-77782936284b_141801,5,23,5,28,0.6,0.7387,0.7231,0.0155
75665b14-6711-41e9-8ca4-77782936284b_141802,1,3,11,14,0.8182,0.1423,0.3287,-0.1864
75665b14-6711-41e9-8ca4-77782936284b_141802,2,4,10,14,0.8,0.3146,0.3616,-0.0469
75665b14-6711-41e9-8ca4-77782936284b_141802,3,6,8,14,0.75,0.6059,0.452,0.1539
75665b14-6711-41e9-8ca4-77782936284b_141802,4,7,7,14,0.7143,0.7285,0.5165,0.212
75665b14-6711-41e9-8ca4-77782936284b_141802,5,9,5,14,0.6,0.8283,0.7231,0.1051
75665b14-6711-41e9-8ca4-77782936284b_141807,1,3,63,66,0.254,0.6124,0.746,-0.1337
75665b14-6711-41e9-8ca4-77782936284b_141807,2,17,49,66,0.2449,0.726,0.7551,-0.0291
75665b14-6711-41e9-8ca4-77782936284b_141807,3,31,35,66,0.1429,0.9047,0.8571,0.0476
75665b14-6711-41e9-8ca4-77782936284b_141807,4,45,21,66,0.1429,0.7292,0.8571,-0.1279
75665b14-6711-41e9-8ca4-77782936284b_141807,5,59,7,66,0.1429,0.7787,0.8571,-0.0784
75665b14-6711-41e9-8ca4-77782936284b_141815,1,15,116,131,0.4569,0.1322,0.5431,-0.4109
75665b14-6711-41e9-8ca4-77782936284b_141815,2,40,91,131,0.4176,0.8077,0.5824,0.2253
75665b14-6711-41e9-8ca4-77782936284b_141815,3,66,65,131,0.2615,0.825,0.7385,0.0866
75665b14-6711-41e9-8ca4-77782936284b_141815,4,91,40,131,0.3,0.7268,0.7,0.0268
75665b14-6711-41e9-8ca4-77782936284b_141815,5,117,14,131,0.1429,0.928,0.8571,0.0708
75665b14-6711-41e9-8ca4-77782936284b_141816,1,5,28,33,0.1786,0.572,0.8214,-0.2494
75665b14-6711-41e9-8ca4-77782936284b_141816,2,10,23,33,0.1739,0.4915,0.8261,-0.3346
75665b14-6711-41e9-8ca4-77782936284b_141816,3,16,17,33,0.2353,0.5775,0.7647,-0.1872
75665b14-6711-41e9-8ca4-77782936284b_141816,4,21,12,33,0.25,0.6678,0.75,-0.0822
75665b14-6711-41e9-8ca4-77782936284b_141816,5,27,6,33,0.1667,0.6608,0.8333,-0.1725
75665b14-6711-41e9-8ca4-77782936284b_141817,1,7,9,16,0.4444,0.425,0.5556,-0.1305
75665b14-6711-41e9-8ca4-77782936284b_141817,2,8,8,16,0.5,0.5317,0.5755,-0.0438
75665b14-6711-41e9-8ca4-77782936284b_141817,3,9,7,16,0.5714,0.7162,0.593,0.1232
75665b14-6711-41e9-8ca4-77782936284b_141817,4,10,6,16,0.6667,0.8051,0.6026,0.2025
75665b14-6711-41e9-8ca4-77782936284b_141817,5,11,5,16,0.6,0.5706,0.7231,-0.1525
75665b14-6711-41e9-8ca4-77782936284b_141823,1,23,47,70,0.617,0.7891,0.383,0.4061
75665b14-6711-41e9-8ca4-77782936284b_141823,2,31,39,70,0.7436,0.6646,0.2564,0.4082
75665b14-6711-41e9-8ca4-77782936284b_141823,3,39,31,70,0.9032,0.1641,0.1339,0.0302
75665b14-6711-41e9-8ca4-77782936284b_141823,4,47,23,70,0.913,0.4,0.1572,0.2428
75665b14-6711-41e9-8ca4-77782936284b_141823,5,55,15,70,0.9333,0,0.1966,-0.1966
75665b14-6711-41e9-8ca4-77782936284b_141826,1,12,31,43,0.3226,0.9183,0.6774,0.2409
75665b14-6711-41e9-8ca4-77782936284b_141826,2,18,25,43,0.32,1,0.68,0.32
75665b14-6711-41e9-8ca4-77782936284b_141826,3,25,18,43,0.4444,0.859,0.5556,0.3034
75665b14-6711-41e9-8ca4-77782936284b_141826,4,31,12,43,0.5833,0.595,0.4167,0.1784
75665b14-6711-41e9-8ca4-77782936284b_141826,5,38,5,43,0.6,0.8503,0.7231,0.1272
75665b14-6711-41e9-8ca4-77782936284b_141833,1,7,109,116,0.7523,0.4292,0.2477,0.1815
75665b14-6711-41e9-8ca4-77782936284b_141833,2,31,85,116,0.7059,0.6106,0.2941,0.3165
75665b14-6711-41e9-8ca4-77782936284b_141833,3,55,61,116,0.6393,0.5703,0.3607,0.2096
75665b14-6711-41e9-8ca4-77782936284b_141833,4,79,37,116,0.4595,0.6935,0.5405,0.153
75665b14-6711-41e9-8ca4-77782936284b_141833,5,104,12,116,0.0833,0.8844,0.9167,-0.0323
75665b14-6711-41e9-8ca4-77782936284b_141835,1,3,17,20,0.6471,0.2555,0.3529,-0.0975
75665b14-6711-41e9-8ca4-77782936284b_141835,2,6,14,20,0.6429,0.553,0.3571,0.1959
75665b14-6711-41e9-8ca4-77782936284b_141835,3,9,11,20,0.5455,0.4852,0.4545,0.0306
75665b14-6711-41e9-8ca4-77782936284b_141835,4,12,8,20,0.625,0.546,0.5189,0.0271
75665b14-6711-41e9-8ca4-77782936284b_141835,5,15,5,20,0.4,0.8501,0.8302,0.0199
75665b14-6711-41e9-8ca4-77782936284b_141836,1,26,60,86,0.0667,0.7233,0.9333,-0.21
75665b14-6711-41e9-8ca4-77782936284b_141836,2,38,48,86,0.0625,0.7876,0.9375,-0.1499
75665b14-6711-41e9-8ca4-77782936284b_141836,3,50,36,86,0.0833,0.6639,0.9167,-0.2527
75665b14-6711-41e9-8ca4-77782936284b_141836,4,62,24,86,0.125,0.6779,0.875,-0.1971
75665b14-6711-41e9-8ca4-77782936284b_141836,5,74,12,86,0.0833,0.9059,0.9167,-0.0107
75665b14-6711-41e9-8ca4-77782936284b_141838,1,12,33,45,0.6667,0.8534,0.3333,0.5201
75665b14-6711-41e9-8ca4-77782936284b_141838,2,19,26,45,0.7308,0.7272,0.2692,0.458
75665b14-6711-41e9-8ca4-77782936284b_141838,3,26,19,45,0.7368,0.5908,0.2632,0.3277
75665b14-6711-41e9-8ca4-77782936284b_141838,4,33,12,45,0.6667,0.5425,0.3837,0.1588
75665b14-6711-41e9-8ca4-77782936284b_141838,5,40,5,45,0.4,0.9224,0.8302,0.0922
75665b14-6711-41e9-8ca4-77782936284b_141845,1,5,46,51,0.1739,1,0.8261,0.1739
75665b14-6711-41e9-8ca4-77782936284b_141845,2,15,36,51,0.1944,1,0.8056,0.1944
75665b14-6711-41e9-8ca4-77782936284b_141845,3,25,26,51,0.2692,0.7483,0.7308,0.0176
75665b14-6711-41e9-8ca4-77782936284b_141845,4,35,16,51,0.1875,0.9738,0.8125,0.1613
75665b14-6711-41e9-8ca4-77782936284b_141845,5,45,6,51,0.5,0.5351,0.6918,-0.1568
75665b14-6711-41e9-8ca4-77782936284b_141847,1,17,34,51,0.6765,0.6708,0.3235,0.3473
75665b14-6711-41e9-8ca4-77782936284b_141847,2,24,27,51,0.6667,0.6042,0.3333,0.2708
75665b14-6711-41e9-8ca4-77782936284b_141847,3,31,20,51,0.7,0.7458,0.3,0.4458
75665b14-6711-41e9-8ca4-77782936284b_141847,4,38,13,51,0.5385,0.7814,0.4615,0.3199
75665b14-6711-41e9-8ca4-77782936284b_141847,5,45,6,51,0.1667,1,0.8333,0.1667
75665b14-6711-41e9-8ca4-77782936284b_141854,1,4,30,34,0.1333,0.8983,0.8667,0.0316
75665b14-6711-41e9-8ca4-77782936284b_141854,2,10,24,34,0.0833,0.6608,0.9167,-0.2558
75665b14-6711-41e9-8ca4-77782936284b_141854,3,16,18,34,0.0556,1,0.9444,0.0556
75665b14-6711-41e9-8ca4-77782936284b_141854,4,22,12,34,0.0833,1,0.9167,0.0833
75665b14-6711-41e9-8ca4-77782936284b_141854,5,29,5,34,0.2,1,0.9208,0.0792
75665b14-6711-41e9-8ca4-77782936284b_141859,1,15,32,47,0.2812,0.8678,0.7188,0.1491
75665b14-6711-41e9-8ca4-77782936284b_141859,2,19,28,47,0.2857,0.8844,0.7143,0.1701
75665b14-6711-41e9-8ca4-77782936284b_141859,3,24,23,47,0.3478,0.6584,0.6522,0.0063
75665b14-6711-41e9-8ca4-77782936284b_141859,4,28,19,47,0.2105,1,0.7895,0.2105
75665b14-6711-41e9-8ca4-77782936284b_141859,5,33,14,47,0.0714,1,0.9286,0.0714
75665b14-6711-41e9-8ca4-77782936284b_141861,1,5,39,44,0.0513,1,0.9487,0.0513
75665b14-6711-41e9-8ca4-77782936284b_141861,2,13,31,44,0.0645,1,0.9355,0.0645
75665b14-6711-41e9-8ca4-77782936284b_141861,3,21,23,44,0.087,1,0.913,0.087
75665b14-6711-41e9-8ca4-77782936284b_141861,4,29,15,44,0.1333,1,0.8667,0.1333
75665b14-6711-41e9-8ca4-77782936284b_141861,5,37,7,44,0.1429,0.8983,0.8571,0.0411
75665b14-6711-41e9-8ca4-77782936284b_141862,1,20,46,66,0.1957,0.7746,0.8043,-0.0298
75665b14-6711-41e9-8ca4-77782936284b_141862,2,29,37,66,0.1622,0.7614,0.8378,-0.0765
75665b14-6711-41e9-8ca4-77782936284b_141862,3,39,27,66,0.037,0.7626,0.963,-0.2004
75665b14-6711-41e9-8ca4-77782936284b_141862,4,49,17,66,0.0588,0.7537,0.9412,-0.1875
75665b14-6711-41e9-8ca4-77782936284b_141862,5,59,7,66,0.1429,0.6608,0.8571,-0.1963
75665b14-6711-41e9-8ca4-77782936284b_141863,1,7,13,20,0.1538,0.7537,0.8462,-0.0924
75665b14-6711-41e9-8ca4-77782936284b_141863,2,9,11,20,0.0909,0.7537,0.9091,-0.1554
75665b14-6711-41e9-8ca4-77782936284b_141863,3,11,9,20,0.1111,0.8012,0.8889,-0.0877
75665b14-6711-41e9-8ca4-77782936284b_141863,4,13,7,20,0.1429,0.8,0.8571,-0.0571
75665b14-6711-41e9-8ca4-77782936284b_141863,5,15,5,20,0.2,0.934,0.9208,0.0132
75665b14-6711-41e9-8ca4-77782936284b_141867,1,3,14,17,0.2143,0.7357,0.7857,-0.0501
75665b14-6711-41e9-8ca4-77782936284b_141867,2,5,12,17,0.1667,0.7834,0.8333,-0.0499
75665b14-6711-41e9-8ca4-77782936284b_141867,3,7,10,17,0.1,1,0.9,0.1
75665b14-6711-41e9-8ca4-77782936284b_141867,4,9,8,17,0.125,0.9124,0.875,0.0374
75665b14-6711-41e9-8ca4-77782936284b_141867,5,11,6,17,0.1667,0.7359,0.8333,-0.0974
75665b14-6711-41e9-8ca4-77782936284b_141868,1,3,10,13,0.7,0.4477,0.4151,0.0326
75665b14-6711-41e9-8ca4-77782936284b_141868,2,4,9,13,0.6667,0.6183,0.4612,0.1571
75665b14-6711-41e9-8ca4-77782936284b_141868,3,5,8,13,0.625,0.6371,0.5189,0.1182
75665b14-6711-41e9-8ca4-77782936284b_141868,4,6,7,13,0.5714,0.6412,0.593,0.0482
75665b14-6711-41e9-8ca4-77782936284b_141868,5,8,5,13,0.4,0.6371,0.8302,-0.1931
75665b14-6711-41e9-8ca4-77782936284b_141872,1,3,16,19,0.375,0.597,0.625,-0.028
75665b14-6711-41e9-8ca4-77782936284b_141872,2,4,15,19,0.4,0.4227,0.6,-0.1773
75665b14-6711-41e9-8ca4-77782936284b_141872,3,6,13,19,0.3846,0.6852,0.6154,0.0698
75665b14-6711-41e9-8ca4-77782936284b_141872,4,8,11,19,0.2727,1,0.7273,0.2727
75665b14-6711-41e9-8ca4-77782936284b_141872,5,10,9,19,0.1111,1,0.8889,0.1111
75665b14-6711-41e9-8ca4-77782936284b_141873,1,5,27,32,0.6296,0.2478,0.3704,-0.1226
75665b14-6711-41e9-8ca4-77782936284b_141873,2,10,22,32,0.5455,0.3643,0.4545,-0.0902
75665b14-6711-41e9-8ca4-77782936284b_141873,3,16,16,32,0.375,0.3507,0.625,-0.2743
75665b14-6711-41e9-8ca4-77782936284b_141873,4,21,11,32,0.4545,0.4309,0.5455,-0.1145
75665b14-6711-41e9-8ca4-77782936284b_141873,5,27,5,32,0.4,0.9264,0.8302,0.0962
75665b14-6711-41e9-8ca4-77782936284b_141875,1,3,18,21,0.3889,0.603,0.6111,-0.0081
75665b14-6711-41e9-8ca4-77782936284b_141875,2,5,16,21,0.4375,0.5351,0.5625,-0.0274
75665b14-6711-41e9-8ca4-77782936284b_141875,3,8,13,21,0.3077,0.7738,0.6923,0.0815
75665b14-6711-41e9-8ca4-77782936284b_141875,4,10,11,21,0.2727,0.9017,0.7273,0.1745
75665b14-6711-41e9-8ca4-77782936284b_141875,5,13,8,21,0.125,1,0.875,0.125
75665b14-6711-41e9-8ca4-77782936284b_141881,1,7,22,29,0.4545,0.749,0.5455,0.2035
75665b14-6711-41e9-8ca4-77782936284b_141881,2,11,18,29,0.5,0.8213,0.5,0.3213
75665b14-6711-41e9-8ca4-77782936284b_141881,3,15,14,29,0.6429,0.3899,0.3571,0.0328
75665b14-6711-41e9-8ca4-77782936284b_141881,4,19,10,29,0.5,0.8688,0.5,0.3688
75665b14-6711-41e9-8ca4-77782936284b_141881,5,23,6,29,0.1667,0.9738,0.8333,0.1404
75665b14-6711-41e9-8ca4-77782936284b_141883,1,3,12,15,0.4167,0.7933,0.5833,0.21
75665b14-6711-41e9-8ca4-77782936284b_141883,2,4,11,15,0.4545,0.8014,0.5455,0.256
75665b14-6711-41e9-8ca4-77782936284b_141883,3,6,9,15,0.4444,0.7103,0.5556,0.1548
75665b14-6711-41e9-8ca4-77782936284b_141883,4,8,7,15,0.4286,0.7171,0.6577,0.0593
75665b14-6711-41e9-8ca4-77782936284b_141883,5,10,5,15,0.6,0.5268,0.7231,-0.1964
75665b14-6711-41e9-8ca4-77782936284b_141894,1,8,110,118,0.6273,0.7658,0.3727,0.3931
75665b14-6711-41e9-8ca4-77782936284b_141894,2,32,86,118,0.6395,0.6009,0.3605,0.2405
75665b14-6711-41e9-8ca4-77782936284b_141894,3,57,61,118,0.6885,0.7492,0.3115,0.4378
75665b14-6711-41e9-8ca4-77782936284b_141894,4,81,37,118,0.5405,0.7433,0.4595,0.2839
75665b14-6711-41e9-8ca4-77782936284b_141894,5,106,12,118,0.4167,0.7873,0.5833,0.204
75665b14-6711-41e9-8ca4-77782936284b_141903,1,3,37,40,0.4595,0.6767,0.5405,0.1362
75665b14-6711-41e9-8ca4-77782936284b_141903,2,11,29,40,0.4483,0.6725,0.5517,0.1208
75665b14-6711-41e9-8ca4-77782936284b_141903,3,19,21,40,0.4286,0.5451,0.5714,-0.0264
75665b14-6711-41e9-8ca4-77782936284b_141903,4,27,13,40,0.2308,0.8336,0.7692,0.0644
75665b14-6711-41e9-8ca4-77782936284b_141903,5,35,5,40,0.2,0.7606,0.9208,-0.1602
75665b14-6711-41e9-8ca4-77782936284b_141912,1,3,9,12,0.4444,0.5267,0.5556,-0.0289
75665b14-6711-41e9-8ca4-77782936284b_141912,2,4,8,12,0.375,0.5821,0.625,-0.0429
75665b14-6711-41e9-8ca4-77782936284b_141912,3,5,7,12,0.2857,0.6608,0.7143,-0.0534
75665b14-6711-41e9-8ca4-77782936284b_141912,4,6,6,12,0.1667,0.6608,0.8333,-0.1725
75665b14-6711-41e9-8ca4-77782936284b_141912,5,7,5,12,0.2,0.7895,0.9208,-0.1314
75665b14-6711-41e9-8ca4-77782936284b_141913,1,19,11,30,0.2727,0.5401,0.7273,-0.1871
75665b14-6711-41e9-8ca4-77782936284b_141913,2,20,10,30,0.3,0.5275,0.7,-0.1725
75665b14-6711-41e9-8ca4-77782936284b_141913,3,22,8,30,0.25,0.5359,0.75,-0.2141
75665b14-6711-41e9-8ca4-77782936284b_141913,4,23,7,30,0.2857,0.6941,0.7143,-0.0202
75665b14-6711-41e9-8ca4-77782936284b_141913,5,25,5,30,0.4,0.987,0.8302,0.1568
75665b14-6711-41e9-8ca4-77782936284b_141915,1,4,20,24,0.45,0.9661,0.55,0.4161
75665b14-6711-41e9-8ca4-77782936284b_141915,2,7,17,24,0.4118,1,0.5882,0.4118
75665b14-6711-41e9-8ca4-77782936284b_141915,3,10,14,24,0.4286,0.9738,0.5714,0.4023
75665b14-6711-41e9-8ca4-77782936284b_141915,4,13,11,24,0.3636,0.9738,0.6364,0.3374
75665b14-6711-41e9-8ca4-77782936284b_141915,5,17,7,24,0.1429,1,0.8571,0.1429
75665b14-6711-41e9-8ca4-77782936284b_141917,1,3,60,63,0.5,0.7183,0.5,0.2183
75665b14-6711-41e9-8ca4-77782936284b_141917,2,16,47,63,0.5532,0.544,0.4468,0.0972
75665b14-6711-41e9-8ca4-77782936284b_141917,3,29,34,63,0.4706,0.5322,0.5294,0.0028
75665b14-6711-41e9-8ca4-77782936284b_141917,4,42,21,63,0.5714,0.775,0.4286,0.3464
75665b14-6711-41e9-8ca4-77782936284b_141917,5,56,7,63,0.7143,0.9358,0.5165,0.4193
75665b14-6711-41e9-8ca4-77782936284b_141919,1,14,17,31,0.2353,0.8542,0.7647,0.0895
75665b14-6711-41e9-8ca4-77782936284b_141919,2,15,16,31,0.25,0.7463,0.75,-0.0037
75665b14-6711-41e9-8ca4-77782936284b_141919,3,17,14,31,0.2143,0.8861,0.7857,0.1004
75665b14-6711-41e9-8ca4-77782936284b_141919,4,18,13,31,0.1538,0.9708,0.8462,0.1246
75665b14-6711-41e9-8ca4-77782936284b_141919,5,20,11,31,0.0909,0.7448,0.9091,-0.1643
75665b14-6711-41e9-8ca4-77782936284b_141923,1,4,10,14,0.3,0.5938,0.7,-0.1062
75665b14-6711-41e9-8ca4-77782936284b_141923,2,5,9,14,0.3333,0.698,0.6667,0.0313
75665b14-6711-41e9-8ca4-77782936284b_141923,3,6,8,14,0.375,0.6027,0.625,-0.0223
75665b14-6711-41e9-8ca4-77782936284b_141923,4,7,7,14,0.4286,0.64,0.6577,-0.0178
75665b14-6711-41e9-8ca4-77782936284b_141923,5,9,5,14,0.4,0.6183,0.8302,-0.2119
75665b14-6711-41e9-8ca4-77782936284b_141924,1,5,21,26,0.5238,0.1186,0.4762,-0.3576
75665b14-6711-41e9-8ca4-77782936284b_141924,2,8,18,26,0.4444,0.8213,0.5556,0.2657
75665b14-6711-41e9-8ca4-77782936284b_141924,3,11,15,26,0.3333,0.9136,0.6667,0.2469
75665b14-6711-41e9-8ca4-77782936284b_141924,4,14,12,26,0.1667,0.9738,0.8333,0.1404
75665b14-6711-41e9-8ca4-77782936284b_141924,5,18,8,26,0.125,1,0.875,0.125
75665b14-6711-41e9-8ca4-77782936284b_141925,1,17,43,60,0.2558,0.7923,0.7442,0.0481
75665b14-6711-41e9-8ca4-77782936284b_141925,2,26,34,60,0.1765,0.8339,0.8235,0.0104
75665b14-6711-41e9-8ca4-77782936284b_141925,3,35,25,60,0.16,0.9572,0.84,0.1172
75665b14-6711-41e9-8ca4-77782936284b_141925,4,44,16,60,0.25,0.8154,0.75,0.0654
75665b14-6711-41e9-8ca4-77782936284b_141925,5,54,6,60,0.5,0.6017,0.6918,-0.0902
75665b14-6711-41e9-8ca4-77782936284b_141926,1,12,20,32,0.7,0.1935,0.3,-0.1065
75665b14-6711-41e9-8ca4-77782936284b_141926,2,15,17,32,0.6471,0.1703,0.3529,-0.1827
75665b14-6711-41e9-8ca4-77782936284b_141926,3,19,13,32,0.6154,0.3156,0.3846,-0.069
75665b14-6711-41e9-8ca4-77782936284b_141926,4,23,9,32,0.6667,0.4935,0.4612,0.0323
75665b14-6711-41e9-8ca4-77782936284b_141926,5,27,5,32,0.4,0.8812,0.8302,0.051
75665b14-6711-41e9-8ca4-77782936284b_141931,1,3,13,16,0.4615,0.7027,0.5385,0.1642
75665b14-6711-41e9-8ca4-77782936284b_141931,2,5,11,16,0.5455,0.792,0.4545,0.3375
75665b14-6711-41e9-8ca4-77782936284b_141931,3,7,9,16,0.6667,0.4948,0.4612,0.0336
75665b14-6711-41e9-8ca4-77782936284b_141931,4,9,7,16,0.5714,0.7654,0.593,0.1724
75665b14-6711-41e9-8ca4-77782936284b_141931,5,11,5,16,0.4,0.9675,0.8302,0.1373
75665b14-6711-41e9-8ca4-77782936284b_141933,1,29,47,76,0.2766,0.7834,0.7234,0.06
75665b14-6711-41e9-8ca4-77782936284b_141933,2,38,38,76,0.3158,0.7703,0.6842,0.0861
75665b14-6711-41e9-8ca4-77782936284b_141933,3,48,28,76,0.4286,0.7779,0.5714,0.2065
75665b14-6711-41e9-8ca4-77782936284b_141933,4,58,18,76,0.5,0.6983,0.5,0.1983
75665b14-6711-41e9-8ca4-77782936284b_141933,5,68,8,76,0.125,1,0.875,0.125
75665b14-6711-41e9-8ca4-77782936284b_141935,1,4,31,35,0.5161,0.6319,0.4839,0.148
75665b14-6711-41e9-8ca4-77782936284b_141935,2,10,25,35,0.48,0.6522,0.52,0.1322
75665b14-6711-41e9-8ca4-77782936284b_141935,3,17,18,35,0.4444,0.6106,0.5556,0.0551
75665b14-6711-41e9-8ca4-77782936284b_141935,4,23,12,35,0.5833,0.1448,0.4167,-0.2718
75665b14-6711-41e9-8ca4-77782936284b_141935,5,30,5,35,0.8,0.5445,0.5897,-0.0452
75665b14-6711-41e9-8ca4-77782936284b_141937,1,3,58,61,0.5345,0.7106,0.4655,0.2451
75665b14-6711-41e9-8ca4-77782936284b_141937,2,15,46,61,0.5435,0.6124,0.4565,0.1559
75665b14-6711-41e9-8ca4-77782936284b_141937,3,28,33,61,0.5758,0.5653,0.4242,0.141
75665b14-6711-41e9-8ca4-77782936284b_141937,4,41,20,61,0.6,0.503,0.4,0.103
75665b14-6711-41e9-8ca4-77782936284b_141937,5,54,7,61,0.5714,0.7956,0.593,0.2026
75665b14-6711-41e9-8ca4-77782936284b_141940,1,14,46,60,0.3261,0.9322,0.6739,0.2583
75665b14-6711-41e9-8ca4-77782936284b_141940,2,24,36,60,0.3333,0.8475,0.6667,0.1808
